更新说明,#genre#
四川卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226338/index.m3u8
天津卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226459/index.m3u8
安徽卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226391/index.m3u8
山东卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226456/index.m3u8
深圳卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226313/index.m3u8
广东卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226248/index.m3u8
广西卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226549/index.m3u8
江苏卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226310/index.m3u8
江西卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226344/index.m3u8
河北卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226406/index.m3u8
河南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226480/index.m3u8
浙江卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226339/index.m3u8
海南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226465/index.m3u8
湖北卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226477/index.m3u8
东南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226341/index.m3u8
贵州卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226474/index.m3u8
辽宁卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226546/index.m3u8
重庆卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226409/index.m3u8
黑龙江卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226327/index.m3u8
吉林卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8#http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226397/index.m3u8
甘肃卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8#http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225633/index.m3u8
青海卫视,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8#http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225628/index.m3u8
新疆卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8#http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225635/index.m3u8
兵团卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8#http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226439/index.m3u8
延边卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8#http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226516/index.m3u8
安多卫视,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8#http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225659/index.m3u8
康巴卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8#http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225660/index.m3u8
CETV-1,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8
CETV-2,http://[2409:8087:1a0b:df::4013]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8
CETV-4,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880
宁夏卫视,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226454/index.m3u8#http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/8/3221226454/index.m3u8
凤凰中文,http://58.144.154.93/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰资讯,http://58.144.154.93/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰香港,http://58.144.154.93/qctv.fengshows.cn/live/0701phk72.m3u8
三沙卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000117/1.m3u8
大湾区卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000011619/index.m3u8
中国教育1台,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225652/index.m3u8
中国教育2台,http://[2409:8087:1a0b:df::4013]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226425/index.m3u8
中国教育4台,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225783/index.m3u8

🛰[IPV6]NewTV综合,#genre#
超级体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225715/index.m3u8
超级电影,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225717/index.m3u8
超级电视剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225716/index.m3u8
东北热剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225741/index.m3u8
海外剧场,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225671/index.m3u8
中国功夫,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225681/index.m3u8
军旅剧场,http://[2409:8087:1a0b:df::4018]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225676/index.m3u8
惊悚悬疑,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225665/index.m3u8
潮妈辣婆,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225685/index.m3u8
精品体育,http://[2409:8087:1a0b:df::4004]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225674/index.m3u8
精品纪录,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225672/index.m3u8
家庭剧场,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225677/index.m3u8
精品大剧,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225670/index.m3u8
军事评论,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225668/index.m3u8
明星大片,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225664/index.m3u8
欢乐剧场,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225742/index.m3u8
精品萌宠,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226505/index.m3u8
超级综艺,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225714/index.m3u8
金牌综艺,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225666/index.m3u8
上海纪实人文,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225738/index.m3u8
纪实科教,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225729/index.m3u8
劲爆体育,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000002000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000008&IASHttpSessionId=OTT19019320240419154124000281
全纪实,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031112/1.m3u8
欢笑剧场,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000002000009455/1.m3u8
都市剧场,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031111/1.m3u8
金色学堂,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000010000026105/1.m3u8
卡酷动画,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225654/index.m3u8
金鹰卡通,http://[2409:8087:1a0b:df::4008]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225653/index.m3u8
金鹰纪实,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031203/1.m3u8
快乐垂钓,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031206/1.m3u8
茶,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031209/1.m3u8
游戏风云,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031114/1.m3u8
动漫秀场,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031113/1.m3u8
嘉佳卡通,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000025964/1.m3u8
哒啵赛事,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225675/index.m3u8
哒啵电竞,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000003000000066/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000003000000066&IASHttpSessionId=OTT19019320240419154124000281
优漫卡通,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225656/index.m3u8
哈哈炫动,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225657/index.m3u8
黑莓动画,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225662/index.m3u8
黑莓电影,http://[2409:8087:1a0b:df::4014]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225743/index.m3u8
求索纪录,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000004000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000010&IASHttpSessionId=OTT19019320240419154124000281
求索生活,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000004000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000008&IASHttpSessionId=OTT19019320240419154124000281
求索动物,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000004000000009/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000009&IASHttpSessionId=OTT19019320240419154124000281
求索科学,http://[2409:8087:5e01:24::16]:6610/000000001000/2000000004000000011/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000011&IASHttpSessionId=OTT19019320240419154124000281
睛彩竞技,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226124/index.m3u8
睛彩篮球,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226147/index.m3u8
睛彩青少,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226508/index.m3u8
睛彩广场舞,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226472/index.m3u8

📀咪咕专线,#genre#
CCTV1 综合,https://livednow.com/migu/608807420?sign=gAAAAABml7qmnY4_XFWn880kDQkf9Evv0IP3yNnlhrWU5UuyDow1niqhLIIaF3B3EYyp6HV8twefqXUlNyKgYkmVPftZnOQtN83Ttr7OowYRbt_4NP1g7DgbkgPS8gNnOVj78p4pPiO0KY-dHPmLnVBB7iQMAwnkEBbae645H-odcjKXhPWF9a6Hb1mtbv5Z3jJUJIprhQMSiVsGYBpmH1enX9P92p8oQw%3D%3D
CCTV2 财经,https://livednow.com/migu/631780532?sign=gAAAAABml7qms0pb-Ujp9QvCzx4GyR5vzqzZ7RwfV9gC56OuzHIT2VbSJoBcZoA_YgHVs4tsdFClFNVaC33lmSssI6xjONybsmDkklX40_P4OnNZpL6CotuazxT0OizLZJsR5qlAvNKIEKVk38iYL60nOqM_qKnUQ3EfuJj17Z_xKnSbRXhECqTcCd6K6Sl9vKfe7_befpEDoJxT3B1puA9MnP6FOGYwAA%3D%3D
CCTV3 综艺,https://livednow.com/migu/624878271?sign=gAAAAABml7qmBER_O-kf1WC_k8gJgR5iTVLC-NS1LWDZLCv6XsGlatdDMLUo_Y-aKAc10swmqHCKgREt8ma22j_Mr3MD_4UOKF2mWK3UoB_FImWLDAy1covdj2aJ_KNBHahQhKOzHdJYMHJyGv2CYHPjRmVFb2rUa3fKakIA4qBWRN-i9f5j6643RAXCUy9tWB-YzYW3ur0rMKRN6WNy3Zr_wjCh-aLc3w%3D%3D
CCTV4 中文国际,https://livednow.com/migu/631780421?sign=gAAAAABml7qmlXIiHOLFajI8kFDKcfi6auNmnCjkE-iRKbLrmMSW-P_oCFTmLhhzf1j0m5AqUNivAp2vyv_sMsdGqZ6zG5Ez5GIYuEJ9vTKJDf5Fsd-In-9pIDIrB8sNEwNRrzpmigkW8bA_PygFHBCz7aDMJHpJp0lRCsh7H42oKXcKZcEHqihT1soraiOJP8ZTkGAAEr9amqTBN23Sppu03mR8ReMF0g%3D%3D
CCTV5 体育,https://livednow.com/migu/641886683?sign=gAAAAABml7qm-Eqk8M2qpagASj1ZmDVYak2McHWyUrNXoLfZ_4DuTk3tOzDAmu1arbY-UUYPkn2ys0cCtYv4jw5c0ZTwpwBrIb-KuB1HqjajC0yCHtrugQsA7FUvLFwuj2erlxxCROgnZA29r-7BfB8SWdqxnYURcSG5mrIkhkwTRJWkdREb0qFG7RQaHv0Ti_4pFhnilivka6jhkoMXH7sXirUUd9Aq7g%3D%3D
CCTV5+ 体育赛事,https://livednow.com/migu/641886773?sign=gAAAAABml7qmUiQMPPQWn30d85JwmbsnZLe0KcsCMJkQUCWvaeTTT8ifcuuJpRbirzEyplC2gW2oJcl9KeUwsb4zEECaoDJ_2clCEC9gdWhNVYIDJJk_X_NhjonvHC11Q9VNHASkLX7rCTIWAQ5hAj8waf2p1UIKKWH6amNlK3Vvg5M0SQsaGMdKk-3CX4pOk4XIEo5e2MRnaKRy33vFr8IdRBc6kBcUsQ%3D%3D
CCTV6 电影,https://livednow.com/migu/624878396?sign=gAAAAABml7qm7JicBy4HVME1s9l3wgXdSUycDwtssE8j8nfP_Lg7O-dPLB_M_WEU2Fm6KO1WSbxBk4SE99Y-2cIpw-lQPI9sjF0tw1CojuvXAJ_6koMl2rdWrpzs6ltXkjXcsGRfEaTxakEldNY1hf0zU4sBqb2dLFQauHx0i-secvGKGxlpibeOGRqxXHw2jff_ky6zSymLuvARUJZibtT7qar33KXZ2g%3D%3D
CCTV7 国防军事,https://livednow.com/migu/673168121?sign=gAAAAABml7qmn3me8i-XwWtMfd5gVU-SyaXPZ7NEIIrLocPWHNN5TtYBvvp-yBRF5IYv-OuYpnY9i3e821kj1HYF34vE4c2343aLOFSAPQPP-VGc8kYoTFULQfYiyzegsS5d7xtoU2BbtjNRA7hKOyVCEzbYxKCyB0MkXgwTAYj96GIdDLLwjfAJ9RAzWg12vx8eJLcDUdicLufZBESjF6NkjPEJETvjWA%3D%3D
CCTV8 电视剧,https://livednow.com/migu/624878356?sign=gAAAAABml7qm7w57C3G8BNSeNlGcPODVX0GMVjSzVO3kX4xoO5vRy0usgC-IUaNOvlFRMHi8hogFJWxjnXc5P7t5WFjmDAES45octWdDtrp2Ccn-hQbZdKJj-llMJ-ZLqQW5j6BBcAR3ph0IlyaO_2xRIbpH8qUIXQC67bDyVObR2hC4DNwVqlvnaPAJlmcOinQpIM-RpUD_kq75G2vcnVzwZCL4rhDNcw%3D%3D
CCTV9 纪录,https://livednow.com/migu/673168140?sign=gAAAAABml7qmYsG6bxOZ_klluyVxjXN9efzm-hLgPpph45RnqEMuQwkMVwGI4_buu4-rB-T-qERtv3Moy2az2AE7y2apKdIR2_VZdtuN7RCn3Fdu84ToNOvJ_KJrk5kCV3oHt1ElCUJp_aDz17gpjZPIPf2-eC54yCs8fY_jro5XPuwvbhvk05ITR_0DjSZ7TxGktsg7gzVB_aJCtVMluW6VdKu6tMMlNg%3D%3D
CCTV10 科教,https://livednow.com/migu/624878405?sign=gAAAAABml7qm2TqOePXGrRmB8tLugddOEJ3NzzJRm4tbNKyfibAKxlca2YtzC11J0Mf_RlpiHwat6rcCG_2UOAlW5R3-oR5-mkcWND2AG5ZGLDdVIoDYxcV9uT119ncXOJvAZNObYRU67fk5inmCFb6iaLbIp60RtVvRae1C51FUvSVbhM8S3oa3IU4x3m8WE1Bkpytamx-BTx2S2w2qqsnp5Pa66oFAgQ%3D%3D
CCTV11 戏曲,https://livednow.com/migu/667987558?sign=gAAAAABml7qmSqcog6KVXdkFqlGRh-cnEI4EtFiB_NbAial-mk1pxkmfxKA6mYbV6A0RO-2CgDbSb9UTTPkvix8u8oZuifdDxpTRHupzJok8Zig7IDy-dTYqsCoYxaSK8EXH7neeFNbyrCYKEtcXtMKOD9flZYElFjXFcDZHZfpe7z7XFg73B-3J9jxwm7uVNr4NE4C1qaBYSiFM4kVFy5GqiL0BFE0fYg%3D%3D
CCTV12 社会与法,https://livednow.com/migu/673168185?sign=gAAAAABml7qmsMys8NTNaUymeDtRFknt-dHgDJ5Qn-DVploHKIrZihg2nfOCU7kQT6g1YKOa2ggk5jZnS1ranFCWhcE7Dtk-deouP_dwuplE2yquAX7LqLd_gFBfcekxiNabAGrnUS7ETFDNPnnessRn6lAmwRu6N6EEbnNibJ15bWvr3pTCdcp_twbcAJ79IYjKqiYjL7l6z-BUimPuR_mU3LjUuuUYrw%3D%3D
CCTV13 新闻,https://livednow.com/migu/608807423?sign=gAAAAABml7qmUtlBYbwCkBTy78BHvugotM62mD-SWPtJs1nqbnBKKUBumKDGUO3rWZmUrjCgSfiCo1e8sd1hWncGqq3C5nAeHlVZ2U0_3qhiSFL69CKORRSOMY6zAdNrUHIKIoGFjUDVE4djnHshbQbMNUKDB19HoUGR6N9ET7KeukYB3xSRf2xeZHxCF4MRY-f7G2iK3yPVzfSqwmsbM7emANylyZdJxw%3D%3D
CCTV14 少儿,https://livednow.com/migu/624878440?sign=gAAAAABml7qmBTeJ-5vF5cGxjZvwL0maHRXgXoD7Bu-4ry8R90c6HGlxgbcAdnHbNBtH1yYSNmKsetgQPxi8QCmJfHEEosE8TzbRhPll078bp7VXT8LmkafrEHrjXg_EfNSnRTpP8VXrAX5yUGNQLt1rWlwM7rai2y8JunPnn6a9usywOX1bAVoDRx10bu_OudzKBSKMrYq1fW4aj5xBS9d6Qvgk4cWgfw%3D%3D
CCTV15 音乐,https://livednow.com/migu/673168223?sign=gAAAAABml7qmw4tpTgZDazbte96BYcJDl4ky7ZrLGBYHqY0MfNIP9E5Bv03vHfMkqeTDTETRP7ix3nA6wUEPou1QVvHLt98NBmzr9BuHR34d43c7pUGt6tt-prDoRZeNfTBYpIVaCByQ3CrRM5Qas-XgcXQJA0uPnLVXIcV5J4eTzRqKfFm-m_byxsYOCaDunMnfKS80F8twNtzW1Hz_UITq3jgf2AghhA%3D%3D
CCTV17 农业农村,https://livednow.com/migu/673168256?sign=gAAAAABml7qmOBwJZkfya_zcJjt9nfcU-BBXXu9BE2YurVCbTSeM6UP5_rAKD4QdSyZJ4Wk8-I4QeLfMzqdj3hoyX9VjnnMR-J6MfCUJ5LB2JD7vebfojq-S4QcU0J0aKz_dLIJapjkE_lKQIYY98aHV37ppcGTgm9O4EBENS4C6A0tEhPEN9hdXSVOuV6qUwlBiS71FcdQN-6AxQxWait805ostoWSmRA%3D%3D
CCTV4 欧洲,https://livednow.com/migu/608807419?sign=gAAAAABml7qmIhAMacXbEm7MUGhJFlFAZMuosqfzfQ9_HJXo7wF_IBX_e_IviIU8KyYL9uKAfUbWtEoidJJTFfixG0IAcWeWCoZtCNPtcjfruMZJo3GPaxSQG02lU9eKr6Hbhfq9LFi5l-j_zSvYHc0FjtitkO8vwP9uPiEXioHmDoxGkv_gKrQ-Bkd2ltnMf4cVYO5070DO62yFNOtVL7Lxu-GZuTbONQ%3D%3D
CCTV4 美洲,https://livednow.com/migu/608807416?sign=gAAAAABml7qmKsa93_huv9VVG_Ovp1ui0UDgfX8OSbY-Jg2xwQkWUcL3gArvGObCJ_VXpTqHGAcNZyMbawmaLmQI9n87quOcVzI8D_c8V0zhhw-c_4ilFYstPTEoxsK71NCU8wvAue0p_PtpHvp_epHe2Lj0Q7w13NMOqQko8UpfI6ow06rjq4MT-jJOmTLtzgI55c5ZDV8yon1HinXvVJbmtffiagPEow%3D%3D
CCTV 老故事,https://livednow.com/migu/884121956?sign=gAAAAABmbxdGLL6KpTWcITD_awfxwC8Ot8fc8D3y1e-08qmYNe-S8CkhY7Q6OR2nUsOJawC9Tv619FmLW2UycBuARJpR8f1g5nLpK0y4eO-vhpWvu_a_mF63Bc1JkVPGv9GwEk3IBfp7lCI9L9Gnxtb0Z9vZCwpDS97d-mCC9DFkC-EfvhbSVV1OxRJ5-O3gGrrazKJ2JxAC8r9BYVjhXQYb9If_Sg7BtQ%3D%3D
CGTN,https://livednow.com/migu/609017205?sign=gAAAAABmbxdGl9KKu79oF8Q_VUSwqVjLwrw-n83kScldUTQH5iIeL2WRAqAI2Ud66udWuTUZrvbTFsCb4O8syuZ9Ois2XHxZU0ckzKjFU1R96W-Ng2lHLX8XODksMDyryBEHvws6qeWAqQ8MIoxiwyGmwWcIimJhbJZGtDlA5K7k9ymkC5orjoJN0gVyLMOITK9oIEvUTw4vVsHEsGshZ9q6p7RG_g7K4w%3D%3D
CGTN 阿拉伯语,https://livednow.com/migu/609154345?sign=gAAAAABmbxdGAlyz5zsG1M4IiHBixAHpnz2J744uwFbIZG-T2VGRT05S0cU6BVvdoae6RZ6Gc_Cqqjlt5X-yZoxrc3vzHX73bgUcLB89qzQ4ueF7tef8n6cmJYnza5z9i42C2EYqof2CKYaoTjHz8vRALCypUHcL8Vgh2k5KrDR9kYoahz10X6Ug3GrO6uiN65RDDXHCHfpGUz1vOefVwPS3RBbTkZusCw%3D%3D
CGTN 西班牙语,https://livednow.com/migu/609006450?sign=gAAAAABmbxdGEY1dtXFKP3m6jDUrscFCgCqjsQdff6NKdxH1oE0FplaSDsQ9v5D85dvh3QpNiDXcXyEiUdZaHp4m74ogULWs1YcSArhzXYHXcOlgjk6Fsh5O58WpbYi0L3S-8lfBATXzq7lv9ig3QY33fItitnSh3K9DIAC2XZxSHe9i3mUxHDOfhy6FaCQwZMgJzqJBgQesncDTaOS1QrC-oPv5ikly6Q%3D%3D
CGTN 法语,https://livednow.com/migu/609006476?sign=gAAAAABmbxdGm8RVd6o3LdW8Ww5pYj-TImpydXxfN0FeDJEzzkDyCJ8B6DDaeymKU6CBgtnUIa73j_ncJcOZZsJx9t0aZe5K1e_Mvb2rD468aNiLD6zSnI2g6rm5EhK2DgtUjc1BHZazFrgEOUEtQrQ4rlfE2lHRLkvnf5w9HkPX7LWqVZEKrRJcANeIE4rS5Mnz0KAiRsmebQ5OlLCfREobJQoEHxa8gg%3D%3D
CGTN 俄语,https://livednow.com/migu/609006446?sign=gAAAAABmbxdGl6H132chbEoXZQRoOySeBhN9VPTzrGr-YJCM5brMpUBfPTS-MXS30JuChe4aNo6gw8QT4fVFFLbfq2bQsxO05-UED-FtZzhgyPR8eoG43VvkYfYnheC2JmcYoXtcmXLsDbjNCEGyv_11lUBE-U9mqf9_Dsnr-arlG45rTtt1Njv9DPAkBv9cWJPwkMp0693OBpC6uvVV0hbwZvhkKCvtkg%3D%3D
